Unnamed: 0;ID;Название;Категории;Индекс;Страна;Регион;Район;Город;Полный адрес;Мобильные;Немобильные;Сайт;График;Широта;Долгота;Оценок;Отзывов;Рейтинг;ID сети;Сеть;Атрибуты;ВКонтакте;Одноклассники;Facebook;Instagram;YouTube;Twitter;Telegram;Viber;WhatsApp;Карточка организации;Все сайты;Все телефоны;Ссылка на онлайн-запись;Ссылка на оформление заказа;Приоритетное размещение
МФЦ;235208998559;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Юмашевский сельсовет;село Юмашево;Республика Башкортостан, Чекмагушевский район, Юмашевский сельсовет, село Юмашево, Советская улица, 10;+7 (927) 333-31-00;+7 (347) 246-55-33;https://mfcrb.ru/;чт 13:30–15:30;55,000007;54,413938;5;0;3,7;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/235208998559;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00;;;
МФЦ;179845429784;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Сабаевский сельсовет;село Сабаево;Республика Башкортостан, Буздякский район, село Сабаево;+7 (927) 333-31-00;+7 (34773) 3-06-56,+7 (347) 246-55-33;https://mfcrb.ru/;пт 10:00–16:30;54,872756;54,457058;8;1;2,8;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/179845429784;https://mfcrb.ru/;+7 (34773) 3-06-56 | +7 (927) 333-31-00 | +7 (347) 246-55-33;;;
МФЦ;26337126032;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Старокалмашевский сельсовет;село Старокалмашево;Республика Башкортостан, Чекмагушевский район, Старокалмашевский сельсовет, село Старокалмашево, улица Мира, 1А;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34796) 3-14-04;https://mfcrb.ru/;пн 10:00–12:00;55,119134;54,810884;7;0;3,3;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/26337126032;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34796) 3-14-04;;;
МФЦ;171965518506;МФЦ Мои документы;МФЦ;452744;Россия;Республика Башкортостан;Кучербаевский сельсовет;село Старокучербаево;Республика Башкортостан, Благоварский район, Кучербаевский сельсовет, село Старокучербаево, Центральная улица, 6/1;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34747) 2-26-15;https://mfcrb.ru/;ср 09:00–11:00;54,90677;54,853527;3;0;3,6;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/171965518506;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34747) 2-26-15;;;
МФЦ;16852684921;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Новобалтачевский сельсовет;село Новобалтачево;Республика Башкортостан, Чекмагушевский район, Новобалтачевский сельсовет, село Новобалтачево, улица Ленина, 81;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34796) 3-14-04;https://mfcrb.ru/;чт 10:00–12:00;55,117011;54,425656;8;1;4,2;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/16852684921;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34796) 3-14-04;;;
МФЦ;101043251989;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Старокуручевский сельсовет;село Старокуручево;Республика Башкортостан, Бакалинский район, село Старокуручево, Центральная улица, 23;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34742) 3-20-55;https://mfcrb.ru/;чт 09:00–11:00;55,131331;54,073868;8;1;3,1;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/101043251989;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34742) 3-20-55;;;
МФЦ;124111384320;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Мичуринский сельсовет;село Мичуринск;Республика Башкортостан, Шаранский район, село Мичуринск, Лесопарковая улица, 12;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34769) 2-12-24;https://mfcrb.ru/;пт 10:00–12:00;54,93116;54,135848;7;2;4,1;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/124111384320;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34769) 2-12-24;;;
МФЦ;134927944593;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Тузлукушевский сельсовет;село Тузлукушево;Республика Башкортостан, Чекмагушевский район, Тузлукушевский сельсовет, село Тузлукушево, Центральная улица, 73;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34796) 3-14-04;https://mfcrb.ru/;пт 10:00–12:00;55,207149;54,817639;4;1;4,1;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/134927944593;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34796) 3-14-04;;;
МФЦ;75148190835;МФЦ Мои документы;МФЦ;452746;Россия;Республика Башкортостан;Алексеевский сельсовет;село Пришиб;Республика Башкортостан, Благоварский район, Алексеевский сельсовет, село Пришиб, улица Ленина, 43;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34747) 2-26-15;https://mfcrb.ru/;вт 14:00–16:00;54,841711;55,156677;9;3;3,2;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/75148190835;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (34747) 2-26-15 | +7 (927) 333-31-00;;;
МФЦ;18251656553;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Тавларовский сельсовет;село Старотавларово;Республика Башкортостан, Буздякский район, село Старотавларово, Центральная улица, 21;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34773) 3-06-56;https://mfcrb.ru/;пт 09:30–16:00;54,818771;54,408828;6;0;3,0;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/18251656553;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34773) 3-06-56;;;
МФЦ;229651542060;МФЦ Мои документы;МФЦ;423316;Россия;Республика Татарстан (Татарстан);Тумутукское сельское поселение;село Тумутук;Республика Татарстан, Азнакаевский район, село Тумутук, улица Тельмана, 62;;;https://mfc.tatarstan.ru/;чт 09:00–12:00;55,017049;53,298348;12;0;3,9;10370143184;МФЦ Мои документы Республики Татарстан;;https://vk.ru/16mfc;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/229651542060;https://mfc.tatarstan.ru/;;;;
МФЦ;233483383532;МФЦ Мои документы;МФЦ;452641;Россия;Республика Башкортостан;Зириклинский сельсовет;село Зириклы;Республика Башкортостан, Шаранский район, село Зириклы, улица Дружбы, 2;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34769) 2-12-24;https://mfcrb.ru/;ср 10:00–17:00, перерыв 13:00–14:00;54,848034;53,767414;6;1;2,7;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/233483383532;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34769) 2-12-24;;;
МФЦ;207635842914;МФЦ Мои документы;МФЦ;;Россия;Республика Татарстан (Татарстан);Агерзинское сельское поселение;село Агерзе;Республика Татарстан (Татарстан), Азнакаевский район, Агерзинское сельское поселение, село Агерзе, улица Г. Ахметовой, 14А;;+7 (85592) 4-45-21;https://mfc.tatarstan.ru/;сб 09:00–12:00;54,829952;53,005391;4;0;3,7;10370143184;МФЦ Мои документы Республики Татарстан;;https://vk.ru/16mfc;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/207635842914;https://mfc.tatarstan.ru/;+7 (85592) 4-45-21;;;
МФЦ;87407287698;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Дюртюлинский сельсовет;село Дюртюли;Республика Башкортостан, Шаранский район, село Дюртюли, Школьная улица, 29;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34769) 2-12-24;https://mfcrb.ru/;ср 10:00–12:00;54,758973;53,785952;8;1;3,9;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/87407287698;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34769) 2-12-24;;;
МФЦ;106146681206;МФЦ Мои документы;МФЦ;453410;Россия;Республика Башкортостан;Алгинский сельсовет;деревня Романовка;Республика Башкортостан, Давлекановский район, Алгинский сельсовет, деревня Романовка, Заводская улица, 39;;+7 (347) 246-55-33,+7 (34768) 3-06-05;https://mfcrb.ru/;вт 15:00–17:00;54,315711;54,813987;4;1;3,8;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/106146681206;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (34768) 3-06-05;;;
МФЦ;124537611891;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Уртакульский сельсовет;село Уртакуль;Республика Башкортостан, Буздякский район, село Уртакуль;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34773) 3-06-56;https://mfcrb.ru/;пн 09:20–16:40;54,514436;54,459448;5;0;4,1;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/124537611891;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34773) 3-06-56;;;
МФЦ;94755232614;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Сайрановский сельсовет;село Сайраново;Республика Башкортостан, Туймазинский район, село Сайраново;;+7 (347) 246-55-33,+7 (34782) 5-16-00;https://mfcrb.ru/;вт 14:30–16:30;54,481009;54,192594;6;2;4,2;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/94755232614;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (34782) 5-16-00;;;
МФЦ;60721387785;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Благоварский сельсовет;село Благовар;Республика Башкортостан, село Благовар, Совхозная улица, 3;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34747) 2-26-15;https://mfcrb.ru/;пт 09:00–11:00;54,579229;54,936151;9;0;2,5;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/60721387785;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34747) 2-26-15;;;
МФЦ;89178730452;МФЦ Мои документы;МФЦ;452742;Россия;Республика Башкортостан;Первомайский сельсовет;село Первомайский;Республика Башкортостан, Благоварский район, село Первомайский, улица Ленина, 4/1;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34747) 2-26-15;https://mfcrb.ru/;чт 14:00–16:00;54,673816;54,797769;16;1;2,4;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/89178730452;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34747) 2-26-15;;;
МФЦ;21825889191;МФЦ Мои документы;МФЦ;453414;Россия;Республика Башкортостан;Рассветовский сельсовет;село Рассвет;Республика Башкортостан, Давлекановский район, село Рассвет, улица Ветеранов, 17;;+7 (347) 246-55-33,+7 (34768) 3-06-05;https://mfcrb.ru/;пт 14:00–16:00;54,291436;54,955513;6;0;3,5;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/21825889191;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (34768) 3-06-05;;;
МФЦ;70769943923;МФЦ Мои документы;МФЦ;452738;Россия;Республика Башкортостан;Мирновский сельсовет;село Мирный;Республика Башкортостан, Благоварский район, село Мирный, улица Победы, 2;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34747) 2-26-15;https://mfcrb.ru/;чт 10:00–12:00;54,702594;54,878973;6;1;4,0;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/70769943923;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34747) 2-26-15;;;
МФЦ;148160621699;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Шингак-Кульский сельсовет;село Шингак-Куль;Республика Башкортостан, Чишминский район, село Шингак-Куль, Кооперативная улица, 40;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34797) 2-07-18;https://mfcrb.ru/;пн 09:00–11:00;54,389725;55,212066;13;0;3,5;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/148160621699;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34797) 2-07-18;;;
МФЦ;211698420620;Мои Документы;МФЦ;;Россия;Республика Башкортостан;Кандринский сельсовет;село Кандры;Республика Башкортостан, Туймазинский район, село Кандры, улица Салавата Юлаева, 11;;;;"пн 09:00–16:00, перерыв 13:00–14:00; вт-пт 09:00–17:00, перерыв 13:00–14:00";54,546006;54,115109;13;0;4,2;;;Пандус | Кнопка вызова персонала;;;;;;;;;;https://yandex.ru/maps/org/moi_dokumenty/211698420620;;;;;
МФЦ;152742792585;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Поляковский сельсовет;село Поляковка;Республика Башкортостан, Давлекановский район, село Поляковка;;+7 (347) 246-55-33,+7 (34768) 3-06-05;https://mfcrb.ru/;чт 09:00–13:00;54,328603;55,043609;4;1;4,1;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/152742792585;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (34768) 3-06-05;;;
МФЦ;62212226358;МФЦ Мои документы;МФЦ;452151;Россия;Республика Башкортостан;Сафаровский сельсовет;село Сафарово;Республика Башкортостан, Чишминский район, село Сафарово, Центральная улица, 15;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34797) 2-07-18;https://mfcrb.ru/;пт 12:00–14:00;54,560076;55,217013;4;1;3,8;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/62212226358;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34797) 2-07-18;;;
МФЦ;17968977601;МФЦ Мои документы;МФЦ;453421;Россия;Республика Башкортостан;Казангуловский сельсовет;село Казангулово;Республика Башкортостан, Давлекановский район, Казангуловский сельсовет, село Казангулово, Демская улица, 27;;+7 (347) 246-55-33;https://mfcrb.ru/;ср 14:00–16:00;54,28115;55,215368;7;3;4,1;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/17968977601;https://mfcrb.ru/;+7 (347) 246-55-33;;;
МФЦ;236114252374;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Каранский сельсовет;деревня Ураново;Республика Башкортостан, Буздякский район, деревня Ураново, 60 лет СССР улица, 9;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34773) 3-06-56;https://mfcrb.ru/;чт 09:30–16:30;54,704191;54,485822;7;1;4,0;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/236114252374;https://mfcrb.ru/;+7 (927) 333-31-00 | +7 (347) 246-55-33 | +7 (34773) 3-06-56;;;
МФЦ;160675892455;МФЦ Мои документы;МФЦ;452732;Россия;Республика Башкортостан;Балышлинский сельсовет;деревня Сарайлы;Республика Башкортостан, Благоварский район, Балышлинский сельсовет, деревня Сарайлы, улица А. Галиева, 6;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34747) 2-26-15;https://mfcrb.ru/;пт 10:00–14:00;54,540871;55,041944;5;0;4,0;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/160675892455;https://mfcrb.ru/ | https://vsemfc.ru/bashkortostan-respublika/mfc-sarajjly-selo/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34747) 2-26-15;;;
МФЦ;14674118005;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Базгиевский сельсовет;село Базгиево;Республика Башкортостан, Шаранский район, село Базгиево;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34769) 2-12-24;https://mfcrb.ru/;вт 10:00–16:30;54,724461;54,080991;12;1;4,2;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/14674118005;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34769) 2-12-24;;;
МФЦ;83477328822;МФЦ Мои документы;МФЦ;452747;Россия;Республика Башкортостан;Кашкалашинский сельсовет;село Кашкалаши;Республика Башкортостан, Благоварский район, село Кашкалаши, Советская улица, 56;+7 (927) 333-31-00;+7 (347) 246-55-33,+7 (34747) 2-26-15;https://mfcrb.ru/;вт 10:00–12:00;54,734896;55,178508;4;1;3,3;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/83477328822;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (927) 333-31-00 | +7 (34747) 2-26-15;;;
МФЦ;241201408472;МФЦ Мои документы;МФЦ;;Россия;Республика Татарстан (Татарстан);Александровское сельское поселение;село Александровка;Республика Татарстан, Бавлинский район, село Александровка, Школьная улица, 2;;+7 (85569) 3-72-21;https://mfc.tatarstan.ru/;вт 09:00–12:00;54,468851;53,284263;8;3;4,3;10370143184;МФЦ Мои документы Республики Татарстан;;https://vk.ru/16mfc;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/241201408472;https://mfc.tatarstan.ru/;+7 (85569) 3-72-21;;;
МФЦ;78341659690;МФЦ Мои документы;МФЦ;423935;Россия;Республика Татарстан (Татарстан);Потапово-Тумбарлинское сельское поселение;село Потапово-Тумбарла;Республика Татарстан (Татарстан), Бавлинский район, село Потапово-Тумбарла, Советская улица, 20;;+7 (85569) 3-11-00;https://mfc.tatarstan.ru/;вт 09:00–12:00;54,361084;53,174847;6;1;3,9;10370143184;МФЦ Мои документы Республики Татарстан;;https://vk.ru/16mfc;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/78341659690;https://mfc.tatarstan.ru/;+7 (85569) 3-11-00;;;
МФЦ;20913305999;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Серафимовский сельсовет;село Серафимовский;Республика Башкортостан, Туймазинский район, село Серафимовский, Девонская улица, 2;;+7 (347) 246-55-33,+7 (34782) 5-16-00;https://mfcrb.ru/;пн 11:00–13:00;54,424379;53,800808;25;2;3,6;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/20913305999;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (34782) 5-16-00;;;
МФЦ;139162730931;МФЦ Мои документы;МФЦ;423962;Россия;Республика Татарстан (Татарстан);Ютазинское сельское поселение;село Ютаза;Республика Татарстан (Татарстан), село Ютаза, улица Дмитрова, 2;;+7 (85593) 4-00-55;https://mfc.tatarstan.ru/;ср 08:00–16:00, перерыв 11:00–12:00;54,590639;53,269361;14;0;3,0;10370143184;МФЦ Мои документы Республики Татарстан;;https://vk.ru/16mfc;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/139162730931;https://mfc.tatarstan.ru/;+7 (85593) 4-00-55;;;
МФЦ;167522048205;МФЦ Мои документы;МФЦ;423941;Россия;Республика Татарстан (Татарстан);Исергаповское сельское поселение;село Исергапово;Республика Татарстан (Татарстан), Бавлинский район, село Исергапово, Советская улица, 86;;+7 (85569) 3-21-19;https://mfc.tatarstan.ru/;чт 09:00–12:00;54,33512;53,381407;5;1;3,0;10370143184;МФЦ Мои документы Республики Татарстан;;https://vk.ru/16mfc;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/167522048205;https://mfc.tatarstan.ru/;+7 (85569) 3-21-19;;;
МФЦ;13190858593;МФЦ Мои документы;МФЦ;452776;Россия;Республика Башкортостан;Ильчимбетовский сельсовет;село Ильчимбетово;Республика Башкортостан, Туймазинский район, село Ильчимбетово, Школьная улица, 37;;+7 (347) 246-55-33,+7 (34782) 5-16-00;https://mfcrb.ru/;чт 11:00–13:00;54,637394;53,575375;5;1;4,2;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/13190858593;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (34782) 5-16-00;;;
МФЦ;125598024755;МФЦ Мои документы;МФЦ;423960;Россия;Республика Татарстан (Татарстан);Уруссинское сельское поселение;село Старые Уруссу;Республика Татарстан (Татарстан), Ютазинский район, Уруссинское сельское поселение, село Старые Уруссу, Советская улица, 16В;;+7 (85593) 4-42-31;https://mfc.tatarstan.ru/;вт 13:00–16:00;54,600618;53,399842;8;1;3,5;10370143184;МФЦ Мои документы Республики Татарстан;;https://vk.ru/16mfc;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/125598024755;https://mfc.tatarstan.ru/;+7 (85593) 4-42-31;;;
МФЦ;209328537408;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Нижнетроицкий сельсовет;село Нижнетроицкий;Республика Башкортостан, Туймазинский район, село Нижнетроицкий, Октябрьская улица, 2;;+7 (347) 246-55-33,+7 (34765) 2-11-74,+7 (34782) 5-16-00;https://mfcrb.ru/;пн 14:00–16:00;54,339245;53,690825;10;0;3,8;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/209328537408;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (34765) 2-11-74 | +7 (34782) 5-16-00;;;
МФЦ;100356114783;МФЦ Мои документы;МФЦ;;Россия;Республика Башкортостан;Верхнебишиндинский сельсовет;село Верхние Бишинды;Республика Башкортостан, Туймазинский район, село Верхние Бишинды, Школьная улица, 1;;+7 (347) 246-55-33,+7 (34782) 5-16-00;https://mfcrb.ru/;пн 09:00–11:00;54,478205;53,712687;6;1;4,2;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/100356114783;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (34782) 5-16-00;;;
МФЦ;202543353598;МФЦ Мои документы;МФЦ;452771;Россия;Республика Башкортостан;Какрыбашевский сельсовет;село Какрыбашево;Республика Башкортостан, Туймазинский район, село Какрыбашево, Школьная улица, 7;;+7 (347) 246-55-33,+7 (34782) 5-16-00;https://mfcrb.ru/;чт 14:30–16:30;54,69804;53,647699;9;2;3,8;67348246428;МФЦ Мои документы Республики Башкортостан;;https://vk.ru/mfcbashkortostan;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/202543353598;https://mfcrb.ru/;+7 (347) 246-55-33 | +7 (34782) 5-16-00;;;
МФЦ;37397136721;Удмуртско-Ташлинский МФЦ;МФЦ | культурный центр;;Россия;Республика Татарстан (Татарстан);Удмуртско-Ташлинское сельское поселение;село Удмуртские Ташлы;Республика Татарстан (Татарстан), Бавлинский район, село Удмуртские Ташлы, улица Ленина, 64Б;;;;;54,299227;53,145438;5;1;3,9;;;;;;;;;;;;;https://yandex.ru/maps/org/udmurtsko_tashlinskiy_mfts/37397136721;;;;;
МФЦ;85714177905;МФЦ Мои документы;МФЦ;;Россия;Оренбургская обл.;Сергиевский сельсовет;село Сергиевка;Оренбургская область, Первомайский район, село Сергиевка, улица Первоцелинников, 2;;;https://orenmfc.orb.ru/;вт,чт 09:00–13:00;51,936154;51,90207;4;0;2,9;2,31E+11;МФЦ Мои документы Оренбургской области;;https://vk.ru/club59391727;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/85714177905;https://orenmfc.orb.ru/;;;;
МФЦ;1532760839;МФЦ Мои документы;МФЦ;238750;Россия;Калининградская обл.;Советский городской округ;Советск;Калининградская область, Советск, Театральная улица, 3;;+7 (40161) 3-16-54,+7 (4012) 31-08-00;https://mfc39.ru/;"пн,вт 08:00–18:00; ср 08:00–20:00; чт,пт 08:00–18:00; сб 08:00–15:00";55,081813;21,888108;445;112;4,6;69522414862;МФЦ Калининградской области;;https://vk.ru/mfc39;https://ok.ru/group/70000000754860;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/1532760839;https://mfc39.ru/;+7 (40161) 3-16-54 | +7 (4012) 31-08-00;;;
МФЦ;71582619904;МФЦ Мои документы;МФЦ;238710;Россия;Калининградская обл.;Неманский муниципальный округ;Неман;Калининградская область, Неман, Советская улица, 20А;;+7 (4012) 31-08-00;https://mfc39.ru/;"вт 08:00–20:00; ср-пт 08:00–17:00; сб 08:00–13:00";55,034115;22,023538;115;25;3,8;69522414862;МФЦ Калининградской области;;https://vk.ru/mfc39;https://ok.ru/group/70000000754860;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/71582619904;https://mfc39.ru/ | https://uslugi-mfc.ru/kaliningradskaja-oblast/mfc-neman/;+7 (4012) 31-08-00;;;
МФЦ;4430014765;МФЦ Мои документы;МФЦ;238120;Россия;Калининградская обл.;Озёрский муниципальный округ;Озёрск;Калининградская область, Озёрск, Пограничная улица, 1;;+7 (4012) 31-08-00;https://mfc39.ru/;"вт-пт 08:30–17:30; сб 09:00–16:00";54,408017;22,012556;134;37;4,7;69522414862;МФЦ Калининградской области;;https://vk.ru/mfc39;https://ok.ru/group/70000000754860;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/4430014765;https://mfc39.ru/;+7 (4012) 31-08-00;;;
